Category,Job ID,Sub ID,Budget Avg,Country Normalized,Absolute Date,Job Type,Experience Level,Allowed Applicant Country
Ecommerce Development,1989022256313730560,~021989022256313730560,20.0,Singapore,2025-11-13T17:27:15.110Z,Hourly,Expert,Tunisia
Ecommerce Development,1989022256313730560,~021989022256313730560,20.0,Singapore,2025-11-13T17:27:15.110Z,Hourly,Expert,Ukraine
Ecommerce Development,1989022256313730560,~021989022256313730560,20.0,Singapore,2025-11-13T17:27:15.110Z,Hourly,Expert,Uruguay
Web & Mobile Design,1974142618832175439,~021974142618832175439,65.0,United States,2025-10-03T16:00:53.002Z,Hourly,Expert,United States
DevOps & Solution Architecture,1973451742923699213,~021973451742923699213,,United States,2025-10-01T18:15:35.360Z,Fixed,Intermediate,Nigeria
Web Development,1978578219902294407,~021978578219902294407,11.0,Puerto Rico,2025-10-15T21:46:22.700Z,Hourly,Intermediate,Argentina
Web Development,1978578219902294407,~021978578219902294407,11.0,Puerto Rico,2025-10-15T21:46:22.700Z,Hourly,Intermediate,Bolivia
Web Development,1978578219902294407,~021978578219902294407,11.0,Puerto Rico,2025-10-15T21:46:22.700Z,Hourly,Intermediate,Colombia
Web Development,1978578219902294407,~021978578219902294407,11.0,Puerto Rico,2025-10-15T21:46:22.700Z,Hourly,Intermediate,Ecuador
Web Development,1978578219902294407,~021978578219902294407,11.0,Puerto Rico,2025-10-15T21:46:22.700Z,Hourly,Intermediate,Peru
Web & Mobile Design,1985044955250769691,~021985044955250769691,19.5,Canada,2025-11-02T18:02:52.602Z,Hourly,Expert,Canada
Web & Mobile Design,1985044955250769691,~021985044955250769691,19.5,Canada,2025-11-02T18:02:52.602Z,Hourly,Expert,Serbia
Web & Mobile Design,1985044955250769691,~021985044955250769691,19.5,Canada,2025-11-02T18:02:52.602Z,Hourly,Expert,North Macedonia
Web & Mobile Design,1985044955250769691,~021985044955250769691,19.5,Canada,2025-11-02T18:02:52.602Z,Hourly,Expert,United States
Web Development,1971003978164446368,~021971003978164446368,,United States,2025-09-25T00:09:02.840Z,Hourly,Expert,United States
Web Development,1971003978164446368,~021971003978164446368,,United States,2025-09-25T00:09:02.840Z,Hourly,Expert,Canada
Web Development,1983889439129552213,~021983889439129552213,12.5,India,2025-10-30T13:31:16.060Z,Hourly,Intermediate,India
Web Development,1983889439129552213,~021983889439129552213,12.5,India,2025-10-30T13:31:16.060Z,Hourly,Intermediate,Ukraine
Web Development,1983889439129552213,~021983889439129552213,12.5,India,2025-10-30T13:31:16.060Z,Hourly,Intermediate,Vietnam
Desktop Application Development,1974084637080132590,~021974084637080132590,30.0,Spain,2025-10-03T12:10:29.084Z,Hourly,Intermediate,Spain
Web Development,1971295132801039729,~021971295132801039729,200.0,United States,2025-09-25T19:25:59.439Z,Fixed,Expert,United States
DevOps & Solution Architecture,1985839496609153904,~021985839496609153904,35.0,Canada,2025-11-04T22:40:06.010Z,Hourly,Expert,Canada
DevOps & Solution Architecture,1985839496609153904,~021985839496609153904,35.0,Canada,2025-11-04T22:40:06.010Z,Hourly,Expert,Georgia
DevOps & Solution Architecture,1985839496609153904,~021985839496609153904,35.0,Canada,2025-11-04T22:40:06.010Z,Hourly,Expert,Mexico
DevOps & Solution Architecture,1985839496609153904,~021985839496609153904,35.0,Canada,2025-11-04T22:40:06.010Z,Hourly,Expert,Ukraine
DevOps & Solution Architecture,1985839496609153904,~021985839496609153904,35.0,Canada,2025-11-04T22:40:06.010Z,Hourly,Expert,Poland
DevOps & Solution Architecture,1985839496609153904,~021985839496609153904,35.0,Canada,2025-11-04T22:40:06.010Z,Hourly,Expert,Kazakhstan
DevOps & Solution Architecture,1985839496609153904,~021985839496609153904,35.0,Canada,2025-11-04T22:40:06.010Z,Hourly,Expert,Armenia
Web Development,1971994242045996808,~021971994242045996808,,Serbia,2025-09-27T17:44:00.050Z,Hourly,Intermediate,India
Web Development,1975316854053027417,~021975316854053027417,300.0,United States,2025-10-06T21:46:52.578Z,Fixed,Expert,United States
AI Apps & Integration,1989437127914149912,~021989437127914149912,35.0,United States,2025-11-14T20:55:48.124Z,Hourly,Intermediate,Argentina
AI Apps & Integration,1989437127914149912,~021989437127914149912,35.0,United States,2025-11-14T20:55:48.124Z,Hourly,Intermediate,Colombia
AI Apps & Integration,1989437127914149912,~021989437127914149912,35.0,United States,2025-11-14T20:55:48.124Z,Hourly,Intermediate,Mexico
Web Development,1988323715391817579,~021988323715391817579,35.0,United States,2025-11-11T19:11:29.959Z,Hourly,Intermediate,Brazil
Web Development,1988323715391817579,~021988323715391817579,35.0,United States,2025-11-11T19:11:29.959Z,Hourly,Intermediate,Argentina
Web & Mobile Design,1987298215345085738,~021987298215345085738,12.5,United States,2025-11-08T23:16:31.638Z,Hourly,Expert,India
Web Development,1978207231793036932,~021978207231793036932,31.0,India,2025-10-14T21:12:12.225Z,Hourly,Expert,India
Web Development,1978207231793036932,~021978207231793036932,31.0,India,2025-10-14T21:12:12.225Z,Hourly,Expert,Saudi Arabia
Web Development,1978207231793036932,~021978207231793036932,31.0,India,2025-10-14T21:12:12.225Z,Hourly,Expert,United Arab Emirates
Ecommerce Development,1990398308654839779,~021990398308654839779,100.0,Pakistan,2025-11-17T12:35:11.562Z,Fixed,Intermediate,Philippines
Ecommerce Development,1990398308654839779,~021990398308654839779,100.0,Pakistan,2025-11-17T12:35:11.562Z,Fixed,Intermediate,Romania
Ecommerce Development,1990398308654839779,~021990398308654839779,100.0,Pakistan,2025-11-17T12:35:11.562Z,Fixed,Intermediate,Saudi Arabia
Ecommerce Development,1990398308654839779,~021990398308654839779,100.0,Pakistan,2025-11-17T12:35:11.562Z,Fixed,Intermediate,Singapore
Ecommerce Development,1990398308654839779,~021990398308654839779,100.0,Pakistan,2025-11-17T12:35:11.562Z,Fixed,Intermediate,Sri Lanka
Ecommerce Development,1990398308654839779,~021990398308654839779,100.0,Pakistan,2025-11-17T12:35:11.562Z,Fixed,Intermediate,Turkey
Ecommerce Development,1990398308654839779,~021990398308654839779,100.0,Pakistan,2025-11-17T12:35:11.562Z,Fixed,Intermediate,United Arab Emirates
Ecommerce Development,1990398308654839779,~021990398308654839779,100.0,Pakistan,2025-11-17T12:35:11.562Z,Fixed,Intermediate,United Kingdom
Ecommerce Development,1990398308654839779,~021990398308654839779,100.0,Pakistan,2025-11-17T12:35:11.562Z,Fixed,Intermediate,United States
Ecommerce Development,1990398308654839779,~021990398308654839779,100.0,Pakistan,2025-11-17T12:35:11.562Z,Fixed,Intermediate,Bahrain
Ecommerce Development,1990398308654839779,~021990398308654839779,100.0,Pakistan,2025-11-17T12:35:11.562Z,Fixed,Intermediate,Bangladesh
Web Development,1981802794392914282,~021981802794392914282,150.0,Qatar,2025-10-24T19:19:41.203Z,Fixed,Expert,Pakistan
Web Development,1981802794392914282,~021981802794392914282,150.0,Qatar,2025-10-24T19:19:41.203Z,Fixed,Expert,Qatar
Web Development,1984956944965728888,~021984956944965728888,30.0,Portugal,2025-11-02T12:13:09.273Z,Hourly,Intermediate,Portugal
Web Development,1984956944965728888,~021984956944965728888,30.0,Portugal,2025-11-02T12:13:09.273Z,Hourly,Intermediate,Brazil
Web Development,1984956944965728888,~021984956944965728888,30.0,Portugal,2025-11-02T12:13:09.273Z,Hourly,Intermediate,Cape Verde
Web Development,1984956944965728888,~021984956944965728888,30.0,Portugal,2025-11-02T12:13:09.273Z,Hourly,Intermediate,Angola
Web Development,1984956944965728888,~021984956944965728888,30.0,Portugal,2025-11-02T12:13:09.273Z,Hourly,Intermediate,Mozambique
Web Development,1966015729631523055,~021966015729631523055,170.0,India,2025-09-11T05:47:31.615Z,Fixed,Intermediate,India
Web Development,1965420495392375004,~021965420495392375004,32.5,United Kingdom,2025-09-09T14:22:16.724Z,Hourly,Intermediate,Lithuania
Web Development,1965420495392375004,~021965420495392375004,32.5,United Kingdom,2025-09-09T14:22:16.724Z,Hourly,Intermediate,Ukraine
Web Development,1965420495392375004,~021965420495392375004,32.5,United Kingdom,2025-09-09T14:22:16.724Z,Hourly,Intermediate,Estonia
Web Development,1965420495392375004,~021965420495392375004,32.5,United Kingdom,2025-09-09T14:22:16.724Z,Hourly,Intermediate,Latvia
Web Development,1965420495392375004,~021965420495392375004,32.5,United Kingdom,2025-09-09T14:22:16.724Z,Hourly,Intermediate,Slovakia
Web Development,1977102341770799415,~021977102341770799415,4.5,United States,2025-10-11T20:01:45.935Z,Hourly,Expert,Bangladesh
Web Development,1977102341770799415,~021977102341770799415,4.5,United States,2025-10-11T20:01:45.935Z,Hourly,Expert,India
Web Development,1977102341770799415,~021977102341770799415,4.5,United States,2025-10-11T20:01:45.935Z,Hourly,Expert,Nigeria
Web Development,1977102341770799415,~021977102341770799415,4.5,United States,2025-10-11T20:01:45.935Z,Hourly,Expert,Philippines
Web Development,1977102341770799415,~021977102341770799415,4.5,United States,2025-10-11T20:01:45.935Z,Hourly,Expert,Egypt
Web Development,1984799703213063218,~021984799703213063218,22.5,Australia,2025-11-02T01:48:19.977Z,Hourly,Intermediate,Ukraine
Mobile Development,1966857536217820149,~021966857536217820149,20.0,Turkey,2025-09-13T13:32:33.948Z,Hourly,Intermediate,India
Desktop Application Development,1963822788777157784,~021963822788777157784,,United States,2025-09-05T04:33:33.755Z,Fixed,Expert,Ukraine
Web Development,1977683037572786487,~021977683037572786487,30.0,Bulgaria,2025-10-13T10:29:14.608Z,Hourly,Expert,Israel
Web Development,1989002408333945147,~021989002408333945147,5.0,Oman,2025-11-13T16:08:22.947Z,Hourly,Intermediate,Pakistan
QA Testing,1974384010744131238,~021974384010744131238,8.0,India,2025-10-04T08:00:05.321Z,Hourly,Intermediate,India
Web Development,1978788771835138886,~021978788771835138886,15.0,Uzbekistan,2025-10-16T11:43:02.206Z,Hourly,Intermediate,Uzbekistan
Web Development,1985595320068304600,~021985595320068304600,25.0,South Africa,2025-11-04T06:29:49.836Z,Hourly,Intermediate,South Africa
Web Development,1985441828002905138,~021985441828002905138,,United Arab Emirates,2025-11-03T20:19:54.464Z,Fixed,Expert,Argentina
Web Development,1985441828002905138,~021985441828002905138,,United Arab Emirates,2025-11-03T20:19:54.464Z,Fixed,Expert,Armenia
Web Development,1985441828002905138,~021985441828002905138,,United Arab Emirates,2025-11-03T20:19:54.464Z,Fixed,Expert,Azerbaijan
Web Development,1985441828002905138,~021985441828002905138,,United Arab Emirates,2025-11-03T20:19:54.464Z,Fixed,Expert,Brazil
Web Development,1985441828002905138,~021985441828002905138,,United Arab Emirates,2025-11-03T20:19:54.464Z,Fixed,Expert,Bulgaria
Web Development,1985441828002905138,~021985441828002905138,,United Arab Emirates,2025-11-03T20:19:54.464Z,Fixed,Expert,Cyprus
Web Development,1985441828002905138,~021985441828002905138,,United Arab Emirates,2025-11-03T20:19:54.464Z,Fixed,Expert,Czech Republic
Web Development,1985441828002905138,~021985441828002905138,,United Arab Emirates,2025-11-03T20:19:54.464Z,Fixed,Expert,Georgia
Web Development,1985441828002905138,~021985441828002905138,,United Arab Emirates,2025-11-03T20:19:54.464Z,Fixed,Expert,Montenegro
Web Development,1985441828002905138,~021985441828002905138,,United Arab Emirates,2025-11-03T20:19:54.464Z,Fixed,Expert,Paraguay
Web Development,1985441828002905138,~021985441828002905138,,United Arab Emirates,2025-11-03T20:19:54.464Z,Fixed,Expert,Portugal
Web Development,1985441828002905138,~021985441828002905138,,United Arab Emirates,2025-11-03T20:19:54.464Z,Fixed,Expert,Serbia
Web Development,1985441828002905138,~021985441828002905138,,United Arab Emirates,2025-11-03T20:19:54.464Z,Fixed,Expert,Slovakia
Web Development,1985441828002905138,~021985441828002905138,,United Arab Emirates,2025-11-03T20:19:54.464Z,Fixed,Expert,Slovenia
Web Development,1985441828002905138,~021985441828002905138,,United Arab Emirates,2025-11-03T20:19:54.464Z,Fixed,Expert,South Africa
Web Development,1985441828002905138,~021985441828002905138,,United Arab Emirates,2025-11-03T20:19:54.464Z,Fixed,Expert,Spain
Web Development,1985441828002905138,~021985441828002905138,,United Arab Emirates,2025-11-03T20:19:54.464Z,Fixed,Expert,Thailand
Web Development,1985441828002905138,~021985441828002905138,,United Arab Emirates,2025-11-03T20:19:54.464Z,Fixed,Expert,Turkey
Web Development,1985441828002905138,~021985441828002905138,,United Arab Emirates,2025-11-03T20:19:54.464Z,Fixed,Expert,United Arab Emirates
Scripts & Utilities,1987138867100780395,~021987138867100780395,11.0,Ukraine,2025-11-08T12:43:20.092Z,Hourly,Intermediate,Ukraine
Web Development,1988809521000360251,~021988809521000360251,40.0,United States,2025-11-13T03:21:55.006Z,Hourly,Intermediate,Algeria
Web Development,1988809521000360251,~021988809521000360251,40.0,United States,2025-11-13T03:21:55.006Z,Hourly,Intermediate,Egypt
Web Development,1988809521000360251,~021988809521000360251,40.0,United States,2025-11-13T03:21:55.006Z,Hourly,Intermediate,Morocco
Web Development,1988809521000360251,~021988809521000360251,40.0,United States,2025-11-13T03:21:55.006Z,Hourly,Intermediate,Tunisia
Web Development,1986742094563428124,~021986742094563428124,42.5,United States,2025-11-07T10:26:42.152Z,Hourly,Intermediate,United Kingdom
Web Development,1986742094563428124,~021986742094563428124,42.5,United States,2025-11-07T10:26:42.152Z,Hourly,Intermediate,United States
Web Development,1986742094563428124,~021986742094563428124,42.5,United States,2025-11-07T10:26:42.152Z,Hourly,Intermediate,Canada
Web Development,1973017859244453640,~021973017859244453640,27.5,India,2025-09-30T13:31:29.399Z,Hourly,Intermediate,Ukraine
Mobile Development,1990741913444905391,~021990741913444905391,15.0,United States,2025-11-18T11:20:33.332Z,Hourly,Intermediate,India
Desktop Application Development,1988436194948111658,~021988436194948111658,,United States,2025-11-12T02:38:27.152Z,Hourly,Expert,China
Desktop Application Development,1988436194948111658,~021988436194948111658,,United States,2025-11-12T02:38:27.152Z,Hourly,Expert,Philippines
Desktop Application Development,1988436194948111658,~021988436194948111658,,United States,2025-11-12T02:38:27.152Z,Hourly,Expert,United States
DevOps & Solution Architecture,1976616504025114935,~021976616504025114935,72.5,United States,2025-10-10T11:51:13.176Z,Hourly,Intermediate,United States
Web & Mobile Design,1990475899006475732,~021990475899006475732,32.5,United States,2025-11-17T17:43:30.471Z,Hourly,Expert,Mexico
Web Development,1976326619557330211,~021976326619557330211,,United States,2025-10-09T16:39:19.373Z,Fixed,Expert,United States
Web Development,1985730684233235507,~021985730684233235507,,Brazil,2025-11-04T15:27:43.025Z,Fixed,Expert,Brazil
Web Development,1985360142506673008,~021985360142506673008,,United States,2025-11-03T14:55:19.098Z,Fixed,Expert,Indonesia
Web Development,1985360142506673008,~021985360142506673008,,United States,2025-11-03T14:55:19.098Z,Fixed,Expert,Bangladesh
Web Development,1985360142506673008,~021985360142506673008,,United States,2025-11-03T14:55:19.098Z,Fixed,Expert,India
Web Development,1985360142506673008,~021985360142506673008,,United States,2025-11-03T14:55:19.098Z,Fixed,Expert,China
Web Development,1985360142506673008,~021985360142506673008,,United States,2025-11-03T14:55:19.098Z,Fixed,Expert,Ukraine
Web Development,1985360142506673008,~021985360142506673008,,United States,2025-11-03T14:55:19.098Z,Fixed,Expert,Philippines
Web Development,1985360142506673008,~021985360142506673008,,United States,2025-11-03T14:55:19.098Z,Fixed,Expert,Nepal
Web Development,1985360142506673008,~021985360142506673008,,United States,2025-11-03T14:55:19.098Z,Fixed,Expert,Venezuela
Web Development,1985360142506673008,~021985360142506673008,,United States,2025-11-03T14:55:19.098Z,Fixed,Expert,Poland
Web Development,1985360142506673008,~021985360142506673008,,United States,2025-11-03T14:55:19.098Z,Fixed,Expert,Pakistan
Web Development,1985360142506673008,~021985360142506673008,,United States,2025-11-03T14:55:19.098Z,Fixed,Expert,Nigeria
Scripts & Utilities,1978927477424953714,~021978927477424953714,60.0,United States,2025-10-16T20:54:12.168Z,Hourly,Intermediate,United States
Web & Mobile Design,1984218672045649599,~021984218672045649599,100.0,United States,2025-10-31T11:19:31.301Z,Fixed,Expert,Nigeria
Web & Mobile Design,1984218672045649599,~021984218672045649599,100.0,United States,2025-10-31T11:19:31.301Z,Fixed,Expert,Pakistan
Web Development,1987442503878008106,~021987442503878008106,25.0,Australia,2025-11-09T08:49:52.709Z,Hourly,Intermediate,India
Web Development,1975545477060845153,~021975545477060845153,60.0,United States,2025-10-07T12:55:20.502Z,Hourly,Intermediate,United States
Web Development,1982930668308231346,~021982930668308231346,22.5,United States,2025-10-27T22:01:27.256Z,Hourly,Intermediate,Argentina
